LLP with Faststep
communities-4.txt communities-5.txt: 0.476613
communities-4.txt communities-6.txt: 0.471444
communities-4.txt communities-7.txt: 0.471079
communities-5.txt communities-0.txt: 0.935595
communities-5.txt communities-1.txt: 0.825795
communities-5.txt communities-2.txt: 0.641954
communities-5.txt communities-3.txt: 0.55992
communities-5.txt communities-4.txt: 0.495034
communities-5.txt communities-5.txt: 0.470332
communities-5.txt communities-6.txt: 0.465211
communities-5.txt communities-7.txt: 0.46485
communities-6.txt communities-0.txt: 0.943776
communities-6.txt communities-1.txt: 0.818941
communities-6.txt communities-2.txt: 0.635392
communities-6.txt communities-3.txt: 0.55386
communities-6.txt communities-4.txt: 0.489483
communities-6.txt communities-5.txt: 0.465002
communities-6.txt communities-6.txt: 0.459931
communities-6.txt communities-7.txt: 0.459573
communities-7.txt communities-0.txt: 0.951361
communities-7.txt communities-1.txt: 0.812729
communities-7.txt communities-2.txt: 0.629458
communities-7.txt communities-3.txt: 0.548446
communities-7.txt communities-4.txt: 0.484578
communities-7.txt communities-5.txt: 0.460302
communities-7.txt communities-6.txt: 0.455273
communities-7.txt communities-7.txt: 0.454918
communities-8.txt communities-0.txt: 0.95888
communities-8.txt communities-1.txt: 0.807053
communities-8.txt communities-2.txt: 0.623891
communities-8.txt communities-3.txt: 0.543358
communities-8.txt communities-4.txt: 0.479964
communities-8.txt communities-5.txt: 0.455889
communities-8.txt communities-6.txt: 0.450903
communities-8.txt communities-7.txt: 0.450551
communities-9.txt communities-0.txt: 0.966922
communities-9.txt communities-1.txt: 0.801485
communities-9.txt communities-2.txt: 0.618335
communities-9.txt communities-3.txt: 0.538273
communities-9.txt communities-4.txt: 0.475411
communities-9.txt communities-5.txt: 0.451556
communities-9.txt communities-6.txt: 0.446618
communities-9.txt communities-7.txt: 0.446269
Faststep with Louvain
communities-100000div.txt communities-0.txt: 0.00467166
communities-100000div.txt communities-1.txt: 0.0014483
communities-100000div.txt communities-2.txt: 0.00143617
communities-100000div.txt communities-3.txt: 0.00161878
communities-100000div.txt communities-4.txt: 0.00188635
communities-100000div.txt communities-5.txt: 0.00200901
communities-100000div.txt communities-6.txt: 0.00203558
communities-100000div.txt communities-7.txt: 0.0020372
communities-10000div.txt communities-0.txt: 0.00467166
communities-10000div.txt communities-1.txt: 0.0014483
communities-10000div.txt communities-2.txt: 0.00143617
communities-10000div.txt communities-3.txt: 0.00161878
communities-10000div.txt communities-4.txt: 0.00188635
communities-10000div.txt communities-5.txt: 0.00200901
communities-10000div.txt communities-6.txt: 0.00203558
communities-10000div.txt communities-7.txt: 0.0020372
communities-1000div.txt communities-0.txt: 0.00536614
communities-1000div.txt communities-1.txt: 0.00174665
communities-1000div.txt communities-2.txt: 0.00183347
communities-1000div.txt communities-3.txt: 0.00209587
communities-1000div.txt communities-4.txt: 0.00244495
communities-1000div.txt communities-5.txt: 0.00260525
communities-1000div.txt communities-6.txt: 0.0026401
communities-1000div.txt communities-7.txt: 0.0026423
communities-100div.txt communities-0.txt: 0.00540669
communities-100div.txt communities-1.txt: 0.00177506
communities-100div.txt communities-2.txt: 0.00187461
communities-100div.txt communities-3.txt: 0.00214576
communities-100div.txt communities-4.txt: 0.00250365
communities-100div.txt communities-5.txt: 0.00266791
communities-100div.txt communities-6.txt: 0.00270363
communities-100div.txt communities-7.txt: 0.0027059
communities-10div.txt communities-0.txt: 0.00540863
communities-10div.txt communities-1.txt: 0.00177506
communities-10div.txt communities-2.txt: 0.0018746
communities-10div.txt communities-3.txt: 0.00214575
communities-10div.txt communities-4.txt: 0.00250364
communities-10div.txt communities-5.txt: 0.0026679
communities-10div.txt communities-6.txt: 0.00270362
communities-10div.txt communities-7.txt: 0.00270589
communities-200000div.txt communities-0.txt: 0.00467166
communities-200000div.txt communities-1.txt: 0.0014483
communities-200000div.txt communities-2.txt: 0.00143617
communities-200000div.txt communities-3.txt: 0.00161878
communities-200000div.txt communities-4.txt: 0.00188635
communities-200000div.txt communities-5.txt: 0.00200901
communities-200000div.txt communities-6.txt: 0.00203558
communities-200000div.txt communities-7.txt: 0.0020372
communities-20000div.txt communities-0.txt: 0.00467166
communities-20000div.txt communities-1.txt: 0.0014483
communities-20000div.txt communities-2.txt: 0.00143617
communities-20000div.txt communities-3.txt: 0.00161878
communities-20000div.txt communities-4.txt: 0.00188635
communities-20000div.txt communities-5.txt: 0.00200901
communities-20000div.txt communities-6.txt: 0.00203558
communities-20000div.txt communities-7.txt: 0.0020372
communities-2000div.txt communities-0.txt: 0.00511456
communities-2000div.txt communities-1.txt: 0.00168883
communities-2000div.txt communities-2.txt: 0.00176068
communities-2000div.txt communities-3.txt: 0.00201048
communities-2000div.txt communities-4.txt: 0.00234457
communities-2000div.txt communities-5.txt: 0.00249815
communities-2000div.txt communities-6.txt: 0.00253152
communities-2000div.txt communities-7.txt: 0.00253362
communities-200div.txt communities-0.txt: 0.00540089
communities-200div.txt communities-1.txt: 0.0017745
communities-200div.txt communities-2.txt: 0.00187376
communities-200div.txt communities-3.txt: 0.00214473
communities-200div.txt communities-4.txt: 0.00250244
communities-200div.txt communities-5.txt: 0.00266662
communities-200div.txt communities-6.txt: 0.00270232
communities-200div.txt communities-7.txt: 0.00270459
communities-20div.txt communities-0.txt: 0.00540669
communities-20div.txt communities-1.txt: 0.00177506
communities-20div.txt communities-2.txt: 0.00187461
communities-20div.txt communities-3.txt: 0.00214576
communities-20div.txt communities-4.txt: 0.00250365
communities-20div.txt communities-5.txt: 0.00266791
communities-20div.txt communities-6.txt: 0.00270363
communities-20div.txt communities-7.txt: 0.0027059
communities-500000div.txt communities-0.txt: 0.00467166
communities-500000div.txt communities-1.txt: 0.0014483
communities-500000div.txt communities-2.txt: 0.00143617
communities-500000div.txt communities-3.txt: 0.00161878
communities-500000div.txt communities-4.txt: 0.00188635
communities-500000div.txt communities-5.txt: 0.00200901
communities-500000div.txt communities-6.txt: 0.00203558
communities-500000div.txt communities-7.txt: 0.0020372
communities-50000div.txt communities-0.txt: 0.00467166
communities-50000div.txt communities-1.txt: 0.0014483
communities-50000div.txt communities-2.txt: 0.00143617
communities-50000div.txt communities-3.txt: 0.00161878
communities-50000div.txt communities-4.txt: 0.00188635
communities-50000div.txt communities-5.txt: 0.00200901
communities-50000div.txt communities-6.txt: 0.00203558
communities-50000div.txt communities-7.txt: 0.0020372
communities-5000div.txt communities-0.txt: 0.00511456
communities-5000div.txt communities-1.txt: 0.00168883
communities-5000div.txt communities-2.txt: 0.00176068
communities-5000div.txt communities-3.txt: 0.00201048
communities-5000div.txt communities-4.txt: 0.00234457
communities-5000div.txt communities-5.txt: 0.00249815
communities-5000div.txt communities-6.txt: 0.00253152
communities-5000div.txt communities-7.txt: 0.00253362
communities-500div.txt communities-0.txt: 0.00536614
communities-500div.txt communities-1.txt: 0.00174665
communities-500div.txt communities-2.txt: 0.00183347
communities-500div.txt communities-3.txt: 0.00209587
communities-500div.txt communities-4.txt: 0.00244495
communities-500div.txt communities-5.txt: 0.00260525
communities-500div.txt communities-6.txt: 0.0026401
communities-500div.txt communities-7.txt: 0.0026423
communities-50div.txt communities-0.txt: 0.00540669
communities-50div.txt communities-1.txt: 0.00177506
communities-50div.txt communities-2.txt: 0.00187461
communities-50div.txt communities-3.txt: 0.00214576
communities-50div.txt communities-4.txt: 0.00250365
communities-50div.txt communities-5.txt: 0.00266791
communities-50div.txt communities-6.txt: 0.00270363
communities-50div.txt communities-7.txt: 0.0027059
