LLP with Faststep
communities-50000div.txt communities-2.txt: 0.0100147
communities-50000div.txt communities-3.txt: 0.0106821
communities-50000div.txt communities-4.txt: 0.0111794
communities-50000div.txt communities-5.txt: 0.0111794
communities-5000div.txt communities-0.txt: 0.0250538
communities-5000div.txt communities-1.txt: 0.0150579
communities-5000div.txt communities-2.txt: 0.0100147
communities-5000div.txt communities-3.txt: 0.0106821
communities-5000div.txt communities-4.txt: 0.0111794
communities-5000div.txt communities-5.txt: 0.0111794
communities-500div.txt communities-0.txt: 0.0250538
communities-500div.txt communities-1.txt: 0.0150579
communities-500div.txt communities-2.txt: 0.0100147
communities-500div.txt communities-3.txt: 0.0106821
communities-500div.txt communities-4.txt: 0.0111794
communities-500div.txt communities-5.txt: 0.0111794
communities-50div.txt communities-0.txt: 0.0250538
communities-50div.txt communities-1.txt: 0.0150579
communities-50div.txt communities-2.txt: 0.0100147
communities-50div.txt communities-3.txt: 0.0106821
communities-50div.txt communities-4.txt: 0.0111794
communities-50div.txt communities-5.txt: 0.0111794
